date,brand,count,failures
2021-08-13,Western Digital,9700,0
2021-08-15,Western Digital,9700,0
2021-08-14,Western Digital,9680,0
2021-08-16,Western Digital,9700,0
2021-08-17,Western Digital,9700,0
2021-08-06,Western Digital,9702,0
2021-08-04,Western Digital,9390,1
2021-08-03,Western Digital,9390,0
2021-08-05,Western Digital,9390,0
2021-08-02,Western Digital,9390,0
2021-07-30,Western Digital,9390,0
2021-07-31,Western Digital,9390,0
2021-08-01,Western Digital,9390,0
2021-07-23,Western Digital,9389,0
2021-07-29,Western Digital,9390,0
2021-07-28,Western Digital,9389,0
2021-07-22,Western Digital,9389,0
2021-07-24,Western Digital,9389,0
2021-07-26,Western Digital,9389,0
2021-07-25,Western Digital,9389,0
2021-07-27,Western Digital,9389,1
2021-07-21,Western Digital,9285,0
2021-07-20,Western Digital,9285,0
2021-07-10,Western Digital,9285,0
2021-07-17,Western Digital,9285,0
2021-07-09,Western Digital,9285,0
2021-07-11,Western Digital,9285,0
2021-07-16,Western Digital,9285,0
2021-07-19,Western Digital,9285,0
2021-07-18,Western Digital,9285,0
2021-07-12,Western Digital,9285,0
2021-07-08,Western Digital,9286,1
2021-07-13,Western Digital,9285,1
2021-07-15,Western Digital,9285,0
2021-07-14,Western Digital,9285,0
2021-07-03,Western Digital,9286,0
2021-07-07,Western Digital,9286,0
2021-07-04,Western Digital,9286,0
2021-07-06,Western Digital,9286,0
2021-07-01,Western Digital,9286,0
2021-07-02,Western Digital,9286,0
2023-07-05,Western Digital,8678,0
2021-07-05,Western Digital,9286,0
2021-06-24,Western Digital,9284,0
2021-06-25,Western Digital,9284,0
2021-06-26,Western Digital,9284,1
2021-06-23,Western Digital,9284,0
2021-06-19,Western Digital,9285,0
2021-06-28,Western Digital,9285,0
2021-06-27,Western Digital,9284,0
2021-06-29,Western Digital,9285,0
2021-06-22,Western Digital,9284,0
2021-06-20,Western Digital,9285,0
2021-06-18,Western Digital,9285,1
2021-06-21,Western Digital,9285,1
2021-06-16,Western Digital,9284,0
2021-06-17,Western Digital,9285,0
2021-06-30,Western Digital,9286,0
2021-06-15,Western Digital,9285,1
2021-06-09,Western Digital,9286,0
2021-06-08,Western Digital,9286,0
2021-06-04,Western Digital,9285,0
2021-06-10,Western Digital,9285,0
2021-06-03,Western Digital,9285,0
2021-06-02,Western Digital,9285,0
2021-06-07,Western Digital,9285,0
2021-06-06,Western Digital,9285,0
2021-06-05,Western Digital,9285,0
2021-06-11,Western Digital,9285,0
2021-06-14,Western Digital,9285,0
2021-06-12,Western Digital,9285,0
2021-05-29,Western Digital,9181,0
2021-06-13,Western Digital,9285,0
2021-05-31,Western Digital,9181,0
2021-05-30,Western Digital,9181,0
2021-05-28,Western Digital,9181,0
2021-06-01,Western Digital,9181,0
2021-05-22,Western Digital,9180,0
2021-05-27,Western Digital,9181,0
2021-05-25,Western Digital,9180,0
2021-05-21,Western Digital,9180,0
2021-05-24,Western Digital,9180,0
2021-05-26,Western Digital,9180,1
2021-05-12,Western Digital,9182,0
2021-05-13,Western Digital,9182,1
2021-04-29,Western Digital,9183,0
2021-04-23,Western Digital,9183,0
2021-04-22,Western Digital,9183,0
2021-04-20,Western Digital,9182,0
2021-04-24,Western Digital,9183,0
2021-05-01,Western Digital,9183,0
2021-04-21,Western Digital,9183,0
2021-05-11,Western Digital,9182,0
2021-05-06,Western Digital,9183,0
2021-04-30,Western Digital,9183,0
2021-05-04,Western Digital,9183,0
2021-05-05,Western Digital,9183,0
2021-04-27,Western Digital,9183,0
2021-05-14,Western Digital,9181,0
2021-04-17,Western Digital,9181,0
2021-05-20,Western Digital,9180,0
2021-04-19,Western Digital,9181,0
2021-04-28,Western Digital,9183,0
2021-05-10,Western Digital,9182,0
2021-05-19,Western Digital,9180,0
2021-05-09,Western Digital,9182,0
2021-04-18,Western Digital,9181,0
2021-05-08,Western Digital,9183,1
2021-05-02,Western Digital,9183,0
2021-05-07,Western Digital,9183,0
2021-05-15,Western Digital,9181,0
2021-04-26,Western Digital,9181,0
2021-05-18,Western Digital,9180,0
2021-04-25,Western Digital,9183,2
2021-05-03,Western Digital,9183,0
2021-05-16,Western Digital,9181,1
2021-05-17,Western Digital,9180,0
2021-03-26,Western Digital,9184,0
2021-04-01,Western Digital,9182,0
2021-04-06,Western Digital,9182,0
2021-04-02,Western Digital,9182,0
2021-03-25,Western Digital,9184,0
2021-04-07,Western Digital,9181,0
2021-03-31,Western Digital,9182,0
2021-03-24,Western Digital,9184,0
2021-04-03,Western Digital,9182,0
2021-04-15,Western Digital,9182,0
2021-04-05,Western Digital,9182,0
2021-04-14,Western Digital,9182,0
2021-04-04,Western Digital,9182,0
2021-04-08,Western Digital,9181,0
2021-04-13,Western Digital,9182,0
2021-04-16,Western Digital,9182,1
2021-04-10,Western Digital,9181,0
2021-03-27,Western Digital,9184,1
2021-04-09,Western Digital,9181,0
2021-03-30,Western Digital,9182,0
2021-04-11,Western Digital,9181,0
2021-04-12,Western Digital,9181,0
2021-03-29,Western Digital,9182,0
2021-03-28,Western Digital,9183,0
2021-03-23,Western Digital,9183,0
2021-05-23,Western Digital,8660,0
2021-02-19,Western Digital,8665,0
2021-02-20,Western Digital,8665,1
2021-02-23,Western Digital,8663,0
2021-03-19,Western Digital,8664,0
2021-03-11,Western Digital,8663,0
2021-03-12,Western Digital,8663,0
2021-02-22,Western Digital,8604,0
2021-03-18,Western Digital,8664,0
2021-02-21,Western Digital,8605,1
2021-03-17,Western Digital,8663,0
2021-03-20,Western Digital,8664,0
2021-03-13,Western Digital,8663,0
2021-02-25,Western Digital,8661,0
2021-03-16,Western Digital,8642,0
2021-02-18,Western Digital,8666,1
2021-02-24,Western Digital,8662,0
2021-03-22,Western Digital,8664,1
2021-03-14,Western Digital,8663,0
2021-03-21,Western Digital,8664,0
2021-03-03,Western Digital,8662,0
2021-03-15,Western Digital,8663,1
2021-03-04,Western Digital,8662,0
2021-02-26,Western Digital,8661,0
2021-03-02,Western Digital,8662,1
2021-03-10,Western Digital,8661,0
2021-02-27,Western Digital,8661,0
2021-03-05,Western Digital,8661,0
2021-03-09,Western Digital,8660,0
2021-03-01,Western Digital,8661,0
2021-02-28,Western Digital,8651,0
2021-03-06,Western Digital,8661,0
2021-03-07,Western Digital,8661,0
2021-03-08,Western Digital,8660,0
2021-02-11,Western Digital,6267,0
2021-02-10,Western Digital,6266,0
2021-02-09,Western Digital,6266,0
2021-02-12,Western Digital,6267,0
2021-02-04,Western Digital,6267,1
2021-02-06,Western Digital,6266,0
2021-02-03,Western Digital,6267,0
2021-02-05,Western Digital,6266,0
2021-02-07,Western Digital,6266,0
2021-02-08,Western Digital,6266,0
2021-02-02,Western Digital,6266,0
2021-01-30,Western Digital,6266,0
2021-01-31,Western Digital,6266,0
2021-02-13,Western Digital,6266,0
2021-02-01,Western Digital,6266,0
2021-02-17,Western Digital,6267,0
2021-02-14,Western Digital,6266,0
2021-02-15,Western Digital,6266,0
2021-02-16,Western Digital,6266,0
2021-01-28,Western Digital,6265,0
2021-01-29,Western Digital,6266,0
2021-01-27,Western Digital,6265,0
2021-01-26,Western Digital,6265,0
2021-01-22,Western Digital,6264,0
2021-01-25,Western Digital,6265,0
2021-01-23,Western Digital,6264,0
2021-01-24,Western Digital,6264,1
2021-01-20,Western Digital,6264,0
2021-01-21,Western Digital,6263,1
2023-03-19,Western Digital,8696,0
2021-01-16,Western Digital,6265,0
2021-01-19,Western Digital,6263,0
2021-01-18,Western Digital,6263,0
2021-01-17,Western Digital,6264,1
2021-01-14,Western Digital,6265,0
2021-01-15,Western Digital,6265,0
2021-01-05,Western Digital,6266,0
2020-12-31,Western Digital,6266,0
2021-01-01,Western Digital,6266,0
2021-01-03,Western Digital,6266,0
2021-01-04,Western Digital,6266,0
2021-01-06,Western Digital,6266,0
2021-01-02,Western Digital,6265,0
2021-01-13,Western Digital,6266,0
2021-01-12,Western Digital,6251,0
2021-01-08,Western Digital,6265,0
2021-01-11,Western Digital,6265,0
2020-12-29,Western Digital,6266,0
2021-01-10,Western Digital,6265,0
2020-12-27,Western Digital,6266,0
2020-12-26,Western Digital,6266,0
2020-12-24,Western Digital,6266,0
2020-12-25,Western Digital,6266,0
2021-01-09,Western Digital,6265,0
2020-12-28,Western Digital,6265,0
2021-01-07,Western Digital,6265,0
2020-12-30,Western Digital,6266,0
2020-12-22,Western Digital,6266,0
2020-12-23,Western Digital,6266,0
2020-12-19,Western Digital,6266,0
2020-12-20,Western Digital,6266,0
2020-12-21,Western Digital,6265,0
2020-12-18,Western Digital,6265,0
2020-12-17,Western Digital,6265,0
2020-12-16,Western Digital,6265,0
2020-12-15,Western Digital,6245,0
2020-12-11,Western Digital,5046,0
2020-12-14,Western Digital,5065,0
2020-12-12,Western Digital,5065,0
2020-12-13,Western Digital,5065,0
2020-12-10,Western Digital,5065,0
2020-12-01,Western Digital,3866,0
2020-12-02,Western Digital,3866,0
2020-12-08,Western Digital,3866,0
2020-12-03,Western Digital,3866,0
2020-12-06,Western Digital,3866,0
2020-12-07,Western Digital,3866,0
2020-12-04,Western Digital,3866,0
2020-12-05,Western Digital,3866,0
2020-11-26,Western Digital,3845,0
2020-11-28,Western Digital,3844,0
2020-11-25,Western Digital,3864,0
2020-11-27,Western Digital,3825,0
2020-11-29,Western Digital,3845,0
2020-12-09,Western Digital,3866,0
2020-11-30,Western Digital,3845,0
2020-11-24,Western Digital,3864,0
2020-11-18,Western Digital,2723,1
2020-11-19,Western Digital,2663,0
2020-11-15,Western Digital,2663,0
2020-11-17,Western Digital,2723,0
2020-11-16,Western Digital,2663,0
2020-11-14,Western Digital,2663,0
2020-11-21,Western Digital,2664,0
2020-11-22,Western Digital,2664,0
2020-11-20,Western Digital,2663,0
2020-11-23,Western Digital,2664,0
2020-11-13,Western Digital,2663,0
2020-11-11,Western Digital,2665,0
2020-11-12,Western Digital,2664,0
2020-11-10,Western Digital,1525,0
2020-11-06,Western Digital,1525,0
2020-11-07,Western Digital,1525,0
2020-11-08,Western Digital,1525,0
2020-11-09,Western Digital,1525,0
2020-10-29,Western Digital,1519,0
2020-11-05,Western Digital,1524,0
2020-11-04,Western Digital,1523,0
2020-10-30,Western Digital,1464,0
2020-10-31,Western Digital,1523,0
2020-11-03,Western Digital,1523,0
2020-11-02,Western Digital,1523,0
2020-11-01,Western Digital,1523,0
2020-10-28,Western Digital,1519,0
2020-10-07,Western Digital,324,0
2020-10-15,Western Digital,324,0
2020-10-16,Western Digital,324,0
2020-10-17,Western Digital,324,0
2020-10-20,Western Digital,324,0
2020-10-18,Western Digital,324,0
2020-10-19,Western Digital,324,0
2020-10-27,Western Digital,324,0
2020-10-14,Western Digital,324,0
2020-10-21,Western Digital,323,0
2020-10-08,Western Digital,324,0
2020-10-13,Western Digital,324,0
2020-10-26,Western Digital,323,0
2020-10-24,Western Digital,323,0
2020-10-25,Western Digital,323,0
2020-10-23,Western Digital,323,0
2020-10-09,Western Digital,324,0
2020-10-11,Western Digital,324,0
2020-10-12,Western Digital,324,0
2020-10-10,Western Digital,324,0
2020-10-22,Western Digital,323,0
2020-10-06,Western Digital,264,0
2020-10-03,Western Digital,264,0
2020-10-05,Western Digital,264,0
2020-10-04,Western Digital,264,0
2020-10-02,Western Digital,264,0
2020-10-01,Western Digital,264,0
2020-09-26,Western Digital,264,0
2020-09-30,Western Digital,264,0
2020-09-29,Western Digital,264,0
2020-09-27,Western Digital,264,0
2020-09-28,Western Digital,264,0
2020-09-25,Western Digital,264,0
2020-09-24,Western Digital,264,0
2020-09-23,Western Digital,264,0
2020-09-22,Western Digital,264,0
2020-09-21,Western Digital,264,0
2020-09-20,Western Digital,264,0
2020-09-19,Western Digital,264,0
2020-09-14,Western Digital,264,0
2020-09-15,Western Digital,264,0
2020-09-16,Western Digital,264,0
2020-09-18,Western Digital,264,0
2020-09-11,Western Digital,264,0
2020-09-17,Western Digital,264,0
2020-09-12,Western Digital,264,0
2020-09-10,Western Digital,264,0
2020-09-03,Western Digital,264,0
2020-09-09,Western Digital,264,0
2020-09-04,Western Digital,264,0
2020-09-05,Western Digital,264,0
2020-09-06,Western Digital,264,0
2020-09-13,Western Digital,264,0
2020-09-07,Western Digital,264,0
2020-09-08,Western Digital,264,0
2020-09-01,Western Digital,264,0
2020-09-02,Western Digital,264,0
2020-08-28,Western Digital,264,0
2020-08-27,Western Digital,264,0
2020-08-26,Western Digital,264,0
2020-08-25,Western Digital,263,0
2020-08-23,Western Digital,263,0
2020-08-29,Western Digital,264,0
2020-08-24,Western Digital,263,0
2020-08-30,Western Digital,264,0
2020-08-22,Western Digital,263,0
2020-08-31,Western Digital,264,0
2020-08-20,Western Digital,264,1
2020-08-21,Western Digital,263,0
2020-08-14,Western Digital,265,0
2020-08-15,Western Digital,265,0
2020-08-16,Western Digital,264,0
2020-08-18,Western Digital,264,0
2020-08-17,Western Digital,264,0
2020-08-19,Western Digital,264,0
2020-08-13,Western Digital,265,0
2020-08-12,Western Digital,265,0
2020-08-11,Western Digital,265,0
2020-08-09,Western Digital,264,0
2020-08-10,Western Digital,264,0
2020-08-08,Western Digital,264,0
2020-08-07,Western Digital,264,0
2020-07-30,Western Digital,265,0
2020-07-31,Western Digital,265,0
2020-07-29,Western Digital,264,0
2020-08-01,Western Digital,265,0
2020-08-05,Western Digital,264,0
2020-08-04,Western Digital,264,0
2020-08-03,Western Digital,264,0
2020-08-02,Western Digital,264,0
2020-08-06,Western Digital,264,0
2020-07-10,Western Digital,265,0
2020-07-11,Western Digital,265,0
2020-07-08,Western Digital,266,0
2020-07-09,Western Digital,265,0
2020-07-28,Western Digital,264,0
2020-07-22,Western Digital,266,0
2020-07-21,Western Digital,266,0
2020-07-14,Western Digital,265,0
2020-07-25,Western Digital,265,0
2020-07-15,Western Digital,265,0
2020-07-23,Western Digital,265,0
2020-07-19,Western Digital,266,0
2020-07-27,Western Digital,265,1
2020-07-13,Western Digital,265,0
2020-07-26,Western Digital,265,0
2020-07-07,Western Digital,266,0
2020-07-12,Western Digital,265,0
2020-07-20,Western Digital,266,0
2020-07-18,Western Digital,266,0
2020-07-24,Western Digital,265,0
2020-07-17,Western Digital,266,0
2020-07-16,Western Digital,265,0
2020-06-27,Western Digital,266,0
2020-06-30,Western Digital,266,0
2020-06-29,Western Digital,266,0
2020-06-28,Western Digital,266,0
2020-07-04,Western Digital,266,0
2020-07-01,Western Digital,266,0
2020-07-03,Western Digital,266,0
2020-07-02,Western Digital,266,0
2020-07-05,Western Digital,266,0
2020-07-06,Western Digital,266,0
2020-06-25,Western Digital,266,0
2020-06-26,Western Digital,266,0
2020-06-23,Western Digital,266,0
2020-06-24,Western Digital,266,0
2020-06-20,Western Digital,266,0
2020-06-22,Western Digital,266,0
2020-06-10,Western Digital,266,0
2020-06-21,Western Digital,266,0
2020-06-17,Western Digital,266,0
2020-06-11,Western Digital,266,0
2020-06-12,Western Digital,266,0
2020-06-18,Western Digital,266,0
2020-06-14,Western Digital,266,0
2020-06-16,Western Digital,266,0
2020-06-15,Western Digital,266,0
2020-06-19,Western Digital,266,0
2020-06-13,Western Digital,266,0
2020-06-04,Western Digital,266,0
2020-06-08,Western Digital,266,0
2020-06-03,Western Digital,266,0
2020-06-05,Western Digital,266,0
2020-06-06,Western Digital,266,0
2020-05-29,Western Digital,266,0
2020-06-07,Western Digital,266,0
2020-05-30,Western Digital,266,0
2020-05-31,Western Digital,266,0
2020-06-02,Western Digital,266,0
2020-05-22,Western Digital,266,0
2020-06-01,Western Digital,265,0
2020-05-26,Western Digital,266,0
2020-05-27,Western Digital,266,0
2020-05-25,Western Digital,266,0
2020-05-24,Western Digital,266,0
2020-05-28,Western Digital,266,0
2020-06-09,Western Digital,266,0
2020-05-23,Western Digital,266,0
2020-05-20,Western Digital,266,0
2020-05-21,Western Digital,266,0
2020-05-17,Western Digital,267,0
2020-05-18,Western Digital,267,1
2020-05-19,Western Digital,266,0
2020-05-16,Western Digital,267,0
2020-05-14,Western Digital,267,0
2020-05-06,Western Digital,269,1
2020-05-05,Western Digital,270,1
2020-05-03,Western Digital,270,0
2020-05-02,Western Digital,270,0
2020-05-04,Western Digital,270,0
2020-04-29,Western Digital,270,0
2020-05-01,Western Digital,270,0
2020-05-13,Western Digital,267,0
2020-04-28,Western Digital,270,0
2020-04-30,Western Digital,270,0
2020-05-15,Western Digital,267,0
2020-05-11,Western Digital,268,1
2020-05-08,Western Digital,268,0
2020-05-09,Western Digital,268,0
2020-05-10,Western Digital,268,0
2020-05-12,Western Digital,267,0
2020-05-07,Western Digital,268,0
2020-04-26,Western Digital,270,0
2020-04-27,Western Digital,270,0
2020-04-24,Western Digital,270,0
2020-04-22,Western Digital,270,0
2020-04-21,Western Digital,270,0
2020-04-23,Western Digital,270,0
2020-04-25,Western Digital,270,0
2020-04-19,Western Digital,270,0
2020-04-20,Western Digital,270,0
2020-04-16,Western Digital,270,0
2020-04-13,Western Digital,270,0
2020-04-17,Western Digital,270,0
2020-04-15,Western Digital,270,0
2020-04-12,Western Digital,270,0
2020-04-18,Western Digital,270,0
2020-04-14,Western Digital,270,0
2020-04-10,Western Digital,270,0
2020-04-11,Western Digital,270,0
2020-04-08,Western Digital,270,0
2020-04-06,Western Digital,270,0
2020-04-05,Western Digital,270,0
2020-04-09,Western Digital,270,0
2020-04-02,Western Digital,270,0
2020-04-07,Western Digital,270,0
2020-04-04,Western Digital,270,0
2020-04-03,Western Digital,270,0
2020-03-29,Western Digital,270,0
2020-03-30,Western Digital,270,0
2020-03-31,Western Digital,270,0
2020-03-27,Western Digital,270,0
2020-04-01,Western Digital,270,0
2020-03-28,Western Digital,270,0
2020-03-24,Western Digital,271,0
2020-03-25,Western Digital,271,1
2020-03-20,Western Digital,271,0
2020-03-21,Western Digital,271,0
2020-03-26,Western Digital,270,0
2020-03-22,Western Digital,271,0
2020-03-23,Western Digital,271,0
2020-03-19,Western Digital,271,0
2020-03-18,Western Digital,272,1
2020-03-17,Western Digital,272,0
2020-03-16,Western Digital,272,0
2020-03-14,Western Digital,272,0
2020-03-13,Western Digital,272,0
2020-03-12,Western Digital,272,0
2020-03-15,Western Digital,272,0
2020-03-08,Western Digital,272,0
2020-03-09,Western Digital,272,0
2020-03-04,Western Digital,272,0
2020-03-06,Western Digital,272,0
2020-03-05,Western Digital,272,0
2020-03-11,Western Digital,272,0
2020-03-07,Western Digital,272,0
2020-03-10,Western Digital,272,0
2020-02-29,Western Digital,272,0
2020-02-27,Western Digital,272,0
2020-03-03,Western Digital,272,0
2020-02-28,Western Digital,272,0
2020-02-24,Western Digital,272,0
2020-02-25,Western Digital,272,0
2020-03-02,Western Digital,272,0
2020-03-01,Western Digital,272,0
2020-02-23,Western Digital,272,0
2020-02-13,Western Digital,273,0
2020-02-26,Western Digital,272,0
2020-02-20,Western Digital,272,0
2020-02-22,Western Digital,272,0
2020-02-10,Western Digital,273,0
2020-02-11,Western Digital,273,0
2020-02-07,Western Digital,274,1
2020-02-21,Western Digital,272,0
2020-02-12,Western Digital,273,0
2020-02-05,Western Digital,274,0
2020-02-08,Western Digital,273,0
2020-02-14,Western Digital,273,0
2020-02-06,Western Digital,274,0
2020-02-09,Western Digital,273,0
2020-02-17,Western Digital,272,0
2020-02-15,Western Digital,273,1
2020-02-19,Western Digital,272,0
2020-02-18,Western Digital,272,0
2020-02-16,Western Digital,272,0
2020-02-03,Western Digital,274,0
2020-02-04,Western Digital,274,0
2020-01-31,Western Digital,274,0
2020-02-01,Western Digital,274,0
2020-01-30,Western Digital,274,0
2020-01-26,Western Digital,274,0
2020-01-28,Western Digital,274,0
2020-02-02,Western Digital,274,0
2020-01-23,Western Digital,274,0
2020-01-25,Western Digital,274,0
2020-01-29,Western Digital,274,0
2020-01-27,Western Digital,274,0
2020-01-24,Western Digital,274,0
2020-01-22,Western Digital,274,0
2020-01-18,Western Digital,274,0
2020-01-19,Western Digital,274,0
2020-01-21,Western Digital,274,0
2020-01-13,Western Digital,274,0
2020-01-14,Western Digital,274,0
2020-01-17,Western Digital,274,0
2020-01-10,Western Digital,274,0
2020-01-09,Western Digital,274,0
2020-01-12,Western Digital,274,0
2020-01-11,Western Digital,274,0
2020-01-16,Western Digital,274,0
2020-01-15,Western Digital,274,0
2020-01-05,Western Digital,275,0
2020-01-20,Western Digital,274,0
2020-01-08,Western Digital,274,0
2020-01-04,Western Digital,275,0
2019-12-24,Western Digital,275,0
2020-01-06,Western Digital,275,0
2019-12-25,Western Digital,275,0
2019-12-23,Western Digital,275,0
2019-12-26,Western Digital,275,0
2020-01-01,Western Digital,275,0
2019-12-21,Western Digital,275,0
2019-12-22,Western Digital,275,0
2019-12-28,Western Digital,275,0
2019-12-29,Western Digital,275,0
2020-01-03,Western Digital,275,0
2019-12-27,Western Digital,275,0
2020-01-02,Western Digital,275,0
2019-12-30,Western Digital,275,0
2019-12-31,Western Digital,275,0
2019-12-20,Western Digital,275,0
2020-01-07,Western Digital,275,1
2019-12-17,Western Digital,275,0
2019-12-19,Western Digital,275,0
2019-12-18,Western Digital,275,0
2019-12-16,Western Digital,275,0
2019-12-13,Western Digital,275,0
2019-12-14,Western Digital,275,0
2019-12-15,Western Digital,275,0
2019-12-11,Western Digital,275,0
2019-12-10,Western Digital,275,0
2019-12-08,Western Digital,275,0
2019-12-12,Western Digital,275,0
2019-12-06,Western Digital,275,0
2019-12-04,Western Digital,275,0
2019-12-01,Western Digital,275,0
2019-12-05,Western Digital,275,0
2019-11-29,Western Digital,275,0
2019-12-07,Western Digital,275,0
2019-11-30,Western Digital,275,0
2019-11-28,Western Digital,275,0
2019-12-02,Western Digital,275,0
2019-12-03,Western Digital,275,0
2019-11-27,Western Digital,275,0
2019-12-09,Western Digital,275,0
2019-11-25,Western Digital,275,0
2019-11-22,Western Digital,275,0
2019-11-26,Western Digital,275,0
2019-11-24,Western Digital,275,0
2019-11-20,Western Digital,275,0
2019-11-23,Western Digital,275,0
2019-11-21,Western Digital,275,0
2019-11-16,Western Digital,277,0
2019-11-15,Western Digital,277,0
2019-11-14,Western Digital,277,0
2019-11-19,Western Digital,275,0
2019-11-18,Western Digital,277,2
2019-11-17,Western Digital,277,0
2019-11-13,Western Digital,277,0
2019-11-11,Western Digital,277,0
2019-11-12,Western Digital,277,0
2019-11-09,Western Digital,277,0
2019-11-07,Western Digital,278,1
2019-11-10,Western Digital,277,0
2019-11-06,Western Digital,278,0
2019-11-04,Western Digital,279,0
2019-11-08,Western Digital,277,0
2019-11-03,Western Digital,280,1
2019-11-01,Western Digital,280,0
2019-11-02,Western Digital,280,0
2019-10-31,Western Digital,280,0
2019-10-29,Western Digital,280,0
2019-10-30,Western Digital,280,0
2019-10-23,Western Digital,280,0
2019-10-25,Western Digital,280,0
2019-10-22,Western Digital,280,0
2019-10-21,Western Digital,280,0
2019-10-20,Western Digital,280,0
2019-10-19,Western Digital,280,0
2019-10-18,Western Digital,280,0
2019-10-15,Western Digital,280,0
2019-10-24,Western Digital,280,0
2019-10-13,Western Digital,280,0
2019-10-16,Western Digital,280,0
2019-10-28,Western Digital,280,0
2019-10-11,Western Digital,280,0
2019-10-12,Western Digital,280,0
2019-10-17,Western Digital,280,0
2019-10-14,Western Digital,280,0
2019-10-26,Western Digital,280,0
2019-10-27,Western Digital,280,0
2019-10-09,Western Digital,281,1
2019-10-07,Western Digital,281,0
2019-10-08,Western Digital,281,0
2019-10-04,Western Digital,281,0
2019-10-05,Western Digital,281,0
2019-10-10,Western Digital,280,0
2019-10-03,Western Digital,281,0
2019-10-06,Western Digital,281,0
2019-10-02,Western Digital,281,0
2019-09-25,Western Digital,283,0
2019-09-27,Western Digital,283,0
2019-10-01,Western Digital,281,0
2019-09-29,Western Digital,282,0
2019-09-26,Western Digital,283,0
2019-09-24,Western Digital,283,0
2019-09-23,Western Digital,283,0
2019-09-30,Western Digital,281,0
2019-09-28,Western Digital,282,0
2019-08-23,Western Digital,283,0
2019-09-22,Western Digital,283,0
2019-08-24,Western Digital,283,0
2019-09-21,Western Digital,283,0
2019-08-22,Western Digital,283,0
2019-09-20,Western Digital,283,0
2019-08-19,Western Digital,283,0
2019-08-20,Western Digital,283,0
2019-08-18,Western Digital,283,0
2019-08-15,Western Digital,283,0
2019-08-25,Western Digital,283,0
2019-09-15,Western Digital,283,0
2019-09-13,Western Digital,283,0
2019-09-14,Western Digital,283,0
2019-08-17,Western Digital,283,0
2019-08-31,Western Digital,283,0
2019-08-16,Western Digital,283,0
2019-09-17,Western Digital,283,0
2019-09-18,Western Digital,283,0
2019-09-12,Western Digital,283,0
2019-08-14,Western Digital,283,0
2019-09-05,Western Digital,283,0
2019-09-06,Western Digital,283,0
2019-09-19,Western Digital,283,0
2019-09-07,Western Digital,283,0
2019-08-21,Western Digital,282,0
2019-08-29,Western Digital,283,0
2019-09-16,Western Digital,283,0
2019-08-26,Western Digital,283,0
2019-09-02,Western Digital,283,0
2019-08-27,Western Digital,283,0
2019-09-04,Western Digital,283,0
2019-09-01,Western Digital,283,0
2019-09-11,Western Digital,283,0
2019-08-28,Western Digital,283,0
2019-09-03,Western Digital,283,0
2019-09-10,Western Digital,283,0
2019-09-08,Western Digital,283,0
2019-08-30,Western Digital,282,0
2019-08-06,Western Digital,283,0
2019-09-09,Western Digital,282,0
2019-08-13,Western Digital,283,0
2019-08-05,Western Digital,283,0
2019-08-02,Western Digital,283,0
2019-08-04,Western Digital,283,0
2019-08-03,Western Digital,283,0
2019-08-01,Western Digital,283,0
2019-07-31,Western Digital,283,0
2019-08-09,Western Digital,282,0
2019-07-26,Western Digital,283,0
2019-08-07,Western Digital,283,0
2019-07-27,Western Digital,283,0
2019-07-25,Western Digital,283,0
2019-08-08,Western Digital,283,0
2019-08-11,Western Digital,282,0
2019-08-12,Western Digital,282,0
2019-07-24,Western Digital,283,0
2019-08-10,Western Digital,282,0
2019-07-30,Western Digital,282,0
2019-07-28,Western Digital,282,0
2019-07-19,Western Digital,283,0
2019-07-29,Western Digital,282,0
2019-07-20,Western Digital,282,0
2019-07-21,Western Digital,282,0
2019-07-23,Western Digital,282,0
2019-07-22,Western Digital,282,1
2019-07-18,Western Digital,283,0
2019-07-13,Western Digital,281,0
2019-07-14,Western Digital,281,0
2019-07-04,Western Digital,280,0
2019-07-17,Western Digital,282,0
2019-07-05,Western Digital,280,0
2019-06-25,Western Digital,280,0
2019-06-29,Western Digital,280,0
2019-06-24,Western Digital,280,0
2019-07-16,Western Digital,282,0
2019-07-03,Western Digital,280,0
2019-06-23,Western Digital,280,0
2019-06-22,Western Digital,280,0
2019-06-09,Western Digital,280,0
2019-06-27,Western Digital,280,0
2019-06-10,Western Digital,280,0
2019-06-08,Western Digital,280,0
2019-07-12,Western Digital,280,0
2019-06-28,Western Digital,280,0
2019-07-11,Western Digital,280,0
2019-06-19,Western Digital,280,1
2019-07-15,Western Digital,282,0
2019-06-07,Western Digital,280,0
2019-07-08,Western Digital,280,0
2019-06-26,Western Digital,280,0
2019-07-07,Western Digital,280,0
2019-07-06,Western Digital,280,0
2019-07-02,Western Digital,280,0
2019-06-20,Western Digital,280,0
2019-07-01,Western Digital,280,0
2019-06-13,Western Digital,280,0
2019-06-15,Western Digital,280,0
2019-06-30,Western Digital,280,0
2019-06-11,Western Digital,280,0
2019-06-21,Western Digital,280,0
2019-06-12,Western Digital,280,0
2019-07-10,Western Digital,280,0
2019-06-05,Western Digital,279,0
2019-06-06,Western Digital,279,0
2019-06-04,Western Digital,279,0
2019-06-14,Western Digital,280,0
2019-07-09,Western Digital,280,0
2019-06-03,Western Digital,278,0
2019-06-18,Western Digital,279,0
2019-06-16,Western Digital,280,0
2019-05-30,Western Digital,278,0
2019-06-01,Western Digital,278,0
2019-06-02,Western Digital,278,0
2019-05-29,Western Digital,278,0
