date,brand,count,failures
2023-03-11,Seagate,115061,12
2023-03-13,Seagate,115054,7
2023-03-07,Seagate,115062,7
2023-03-17,Seagate,115066,5
2023-03-04,Seagate,115058,2
2023-03-05,Seagate,115060,4
2023-03-03,Seagate,115052,4
2023-03-02,Seagate,115052,7
2023-03-25,Seagate,115037,7
2023-03-31,Seagate,115050,0
2023-02-28,Seagate,115049,8
2023-02-27,Seagate,115051,10
2023-03-27,Seagate,115055,9
2023-03-09,Seagate,115056,15
2023-03-30,Seagate,115046,1
2023-03-23,Seagate,115043,19
2023-02-26,Seagate,115046,8
2023-03-10,Seagate,115058,3
2023-03-01,Seagate,115045,4
2023-03-26,Seagate,115049,6
2023-03-08,Seagate,115059,11
2023-03-06,Seagate,115027,7
2023-03-24,Seagate,115033,11
2023-03-28,Seagate,114952,11
2023-02-25,Seagate,115041,5
2023-03-21,Seagate,114886,14
2023-02-19,Seagate,115049,6
2023-02-17,Seagate,115047,6
2023-02-22,Seagate,115043,4
2023-02-16,Seagate,115044,5
2023-02-18,Seagate,115049,4
2023-02-20,Seagate,114989,2
2023-02-21,Seagate,114981,3
2023-02-24,Seagate,114979,3
2023-02-23,Seagate,114981,4
2023-02-15,Seagate,115041,4
2023-03-20,Seagate,114294,2
2023-02-14,Seagate,115022,5
2023-02-13,Seagate,115017,11
2023-02-12,Seagate,115020,7
2023-02-11,Seagate,113821,10
2023-02-07,Seagate,113813,5
2023-02-10,Seagate,113814,6
2023-02-09,Seagate,113816,4
2023-02-08,Seagate,113816,9
2023-02-04,Seagate,113811,10
2023-02-06,Seagate,113808,5
2023-01-31,Seagate,113815,4
2023-02-03,Seagate,113808,3
2023-02-02,Seagate,113807,2
2023-01-24,Seagate,113805,5
2023-02-05,Seagate,113803,8
2023-01-26,Seagate,113809,8
2023-01-25,Seagate,113810,16
2023-02-01,Seagate,113811,18
2023-01-27,Seagate,113808,1
2023-01-23,Seagate,113802,12
2023-01-21,Seagate,113800,9
2023-01-20,Seagate,113799,4
2023-01-22,Seagate,113798,13
2023-01-30,Seagate,113815,4
2023-01-28,Seagate,113751,5
2023-01-29,Seagate,113750,5
2023-01-19,Seagate,113804,9
2023-01-14,Seagate,113807,5
2023-01-16,Seagate,113805,2
2023-01-15,Seagate,113806,9
2023-01-18,Seagate,113799,8
2023-01-11,Seagate,113793,18
2023-01-13,Seagate,113773,6
2023-01-12,Seagate,113800,9
2023-01-17,Seagate,113799,7
2023-01-10,Seagate,113793,4
2023-01-08,Seagate,113782,8
2023-01-07,Seagate,113788,15
2023-01-09,Seagate,113773,7
2023-01-06,Seagate,113774,10
2022-12-31,Seagate,113724,0
2023-01-01,Seagate,113717,3
2022-12-19,Seagate,113735,17
2022-12-26,Seagate,113721,6
2022-12-25,Seagate,113724,2
2023-01-02,Seagate,113714,2
2022-12-23,Seagate,113727,9
2022-12-20,Seagate,113734,9
2022-12-16,Seagate,113733,2
2022-12-11,Seagate,227468,6
2022-12-13,Seagate,113732,11
2022-12-17,Seagate,113736,6
2022-12-06,Seagate,113737,4
2022-12-14,Seagate,113734,6
2022-12-12,Seagate,113733,3
2022-12-18,Seagate,113735,5
2022-12-09,Seagate,113730,9
2022-12-30,Seagate,113720,1
2022-12-21,Seagate,113730,9
2022-12-29,Seagate,113717,3
2022-12-05,Seagate,113733,5
2023-01-03,Seagate,113712,11
2022-12-22,Seagate,113732,3
2022-12-28,Seagate,113720,1
2023-01-05,Seagate,113701,2
2022-12-04,Seagate,113731,7
2022-12-24,Seagate,113670,3
2022-12-15,Seagate,113732,12
2023-01-04,Seagate,113709,3
2022-12-27,Seagate,113657,5
2022-12-07,Seagate,113732,3
2022-12-08,Seagate,113672,2
2022-12-03,Seagate,113723,7
2022-11-22,Seagate,113739,3
2022-11-23,Seagate,113736,3
2022-11-24,Seagate,113737,2
2022-11-21,Seagate,113734,5
2022-11-20,Seagate,113733,6
2022-11-25,Seagate,113735,2
2022-11-26,Seagate,113730,6
2022-11-19,Seagate,113733,5
2022-11-28,Seagate,113724,11
2022-12-02,Seagate,113725,10
2022-11-30,Seagate,113727,8
2022-11-27,Seagate,113728,4
2022-12-01,Seagate,113721,9
2022-11-29,Seagate,113663,6
2022-11-18,Seagate,113733,4
2022-11-03,Seagate,113742,4
2022-11-17,Seagate,113736,4
2022-11-15,Seagate,113740,5
2022-11-16,Seagate,113738,7
2022-11-11,Seagate,113739,3
2022-11-14,Seagate,113739,2
2022-11-12,Seagate,113742,3
2022-11-10,Seagate,113741,6
2022-11-08,Seagate,113741,5
2022-11-07,Seagate,113741,11
2022-11-13,Seagate,113740,8
2022-11-05,Seagate,113743,14
2022-11-09,Seagate,113737,12
2022-11-06,Seagate,113743,14
2022-10-29,Seagate,113795,13
2022-11-04,Seagate,113741,8
2022-11-02,Seagate,113739,11
2022-11-01,Seagate,113741,4
2022-10-31,Seagate,113742,8
2022-10-30,Seagate,113740,6
2022-10-28,Seagate,113734,6
2022-10-27,Seagate,113737,6
2022-10-26,Seagate,113732,5
2022-10-24,Seagate,113733,6
2022-10-25,Seagate,113735,5
2022-10-21,Seagate,113733,4
2022-10-19,Seagate,113738,5
2022-10-20,Seagate,113738,4
2022-10-15,Seagate,113732,10
2022-10-18,Seagate,113738,4
2022-10-22,Seagate,113699,4
2022-10-17,Seagate,113737,5
2022-10-23,Seagate,113667,3
2022-10-16,Seagate,113735,5
2022-10-14,Seagate,113666,1
2022-10-10,Seagate,113791,4
2022-10-11,Seagate,113790,11
2022-10-12,Seagate,113784,6
2022-10-08,Seagate,113792,4
2022-10-09,Seagate,113789,1
2022-10-05,Seagate,113785,11
2022-10-07,Seagate,113790,5
2022-10-13,Seagate,113724,1
2022-10-06,Seagate,113782,5
2022-10-01,Seagate,113791,6
2022-10-02,Seagate,113792,4
2022-10-04,Seagate,113788,9
2022-10-03,Seagate,113789,11
2022-09-30,Seagate,113789,0
2022-09-29,Seagate,113790,7
2022-09-28,Seagate,112590,12
2022-09-27,Seagate,112588,5
2022-09-26,Seagate,112587,6
2022-09-23,Seagate,112583,18
2022-09-25,Seagate,112586,10
2022-09-21,Seagate,112586,7
2022-09-20,Seagate,112591,5
2022-09-19,Seagate,112590,2
2022-09-24,Seagate,112574,16
2022-09-17,Seagate,112592,5
2022-09-18,Seagate,112592,3
2022-09-15,Seagate,112588,16
2022-09-16,Seagate,112566,8
2022-09-22,Seagate,112566,3
2022-09-14,Seagate,112593,10
2022-09-11,Seagate,112592,6
