date,brand,count,failures
2023-03-27,HGST,44237,4
2023-03-09,HGST,44284,0
2023-03-30,HGST,44216,3
2023-03-23,HGST,44252,4
2023-02-26,HGST,44294,3
2023-03-10,HGST,44284,2
2023-03-01,HGST,44292,0
2023-03-26,HGST,44237,1
2023-03-08,HGST,44284,0
2023-03-06,HGST,44287,2
2023-03-24,HGST,44249,5
2023-03-28,HGST,44190,2
2023-02-25,HGST,44293,0
2023-03-21,HGST,44155,4
2023-02-19,HGST,44301,0
2023-02-17,HGST,44300,0
2023-02-22,HGST,44296,1
2023-02-16,HGST,44300,1
2023-02-18,HGST,44300,0
2023-02-20,HGST,44300,0
2023-02-21,HGST,44300,2
2023-02-24,HGST,44294,0
2023-02-23,HGST,44295,0
2023-02-15,HGST,44301,1
2023-03-20,HGST,44072,2
2023-02-14,HGST,44303,0
2023-02-13,HGST,44304,1
2023-02-12,HGST,44304,0
2023-02-11,HGST,44304,0
2023-02-07,HGST,44305,2
2023-02-10,HGST,44304,0
2023-02-09,HGST,44304,2
2023-02-08,HGST,44303,0
2023-02-04,HGST,44305,1
2023-02-06,HGST,44305,2
2023-01-31,HGST,44306,0
2023-02-03,HGST,44304,3
2023-02-02,HGST,44305,0
2023-01-24,HGST,44310,0
2023-02-05,HGST,44304,1
2023-01-26,HGST,44311,2
2023-01-25,HGST,44307,0
2023-02-01,HGST,44276,0
2023-01-27,HGST,44309,1
2023-01-23,HGST,44308,1
2023-01-21,HGST,44305,0
2023-01-20,HGST,44304,0
2023-01-22,HGST,44308,0
2023-01-30,HGST,44307,1
2023-01-28,HGST,44308,1
2023-01-29,HGST,44307,0
2023-01-19,HGST,44304,2
2023-01-14,HGST,44307,2
2023-01-16,HGST,44307,0
2023-01-15,HGST,44305,0
2023-01-18,HGST,44305,1
2023-01-11,HGST,44312,3
2023-01-13,HGST,44310,2
2023-01-12,HGST,44310,1
2023-01-17,HGST,44275,1
2023-01-10,HGST,44313,0
2023-01-08,HGST,44313,0
2023-01-07,HGST,44314,1
2023-01-09,HGST,44313,1
2023-01-06,HGST,44313,1
2022-12-31,HGST,44313,0
2023-01-01,HGST,44312,0
2022-12-19,HGST,44317,0
2022-12-26,HGST,44319,0
2022-12-25,HGST,44319,0
2023-01-02,HGST,44311,0
2022-12-23,HGST,44319,1
2022-12-20,HGST,44318,0
2022-12-16,HGST,44317,1
2022-12-11,HGST,88640,1
2022-12-13,HGST,44314,2
2022-12-17,HGST,44318,0
2022-12-06,HGST,44322,0
2022-12-14,HGST,44313,0
2022-12-12,HGST,44319,1
2022-12-18,HGST,44318,1
2022-12-09,HGST,44318,1
2022-12-30,HGST,44284,0
2022-12-21,HGST,44317,0
2022-12-29,HGST,44286,0
2022-12-05,HGST,44320,2
2023-01-03,HGST,44311,0
2022-12-22,HGST,44289,0
2022-12-28,HGST,44288,0
2023-01-05,HGST,44311,0
2022-12-04,HGST,44321,3
2022-12-24,HGST,44319,0
2022-12-15,HGST,44282,1
2023-01-04,HGST,44311,0
2022-12-27,HGST,44319,0
2022-12-07,HGST,44321,0
2022-12-08,HGST,44320,0
2022-12-03,HGST,44322,0
2022-11-22,HGST,44324,1
2022-11-23,HGST,44323,0
2022-11-24,HGST,44321,0
2022-11-21,HGST,44323,1
2022-11-20,HGST,44324,0
2022-11-25,HGST,44321,0
2022-11-26,HGST,44321,0
2022-11-19,HGST,44319,2
2022-11-28,HGST,44321,0
2022-12-02,HGST,44321,0
2022-11-30,HGST,44322,0
2022-11-27,HGST,44322,1
2022-12-01,HGST,44322,1
2022-11-29,HGST,44322,0
2022-11-18,HGST,44323,4
2022-11-03,HGST,44323,0
2022-11-17,HGST,44320,0
2022-11-15,HGST,44323,4
2022-11-16,HGST,44320,0
2022-11-11,HGST,44323,0
2022-11-14,HGST,44322,0
2022-11-12,HGST,44323,0
2022-11-10,HGST,44323,2
2022-11-08,HGST,44323,1
2022-11-07,HGST,44323,0
2022-11-13,HGST,44322,0
2022-11-05,HGST,44323,1
2022-11-09,HGST,44323,0
2022-11-06,HGST,44323,0
2022-10-29,HGST,44323,1
2022-11-04,HGST,44323,1
2022-11-02,HGST,44323,0
2022-11-01,HGST,44323,0
2022-10-31,HGST,44320,0
2022-10-30,HGST,44322,2
2022-10-28,HGST,44322,0
2022-10-27,HGST,44323,1
2022-10-26,HGST,44294,0
2022-10-24,HGST,44324,1
2022-10-25,HGST,44323,0
2022-10-21,HGST,44324,0
2022-10-19,HGST,44325,2
2022-10-20,HGST,44324,1
2022-10-15,HGST,44326,1
2022-10-18,HGST,44300,2
2022-10-22,HGST,44324,0
2022-10-17,HGST,44299,3
2022-10-23,HGST,44324,0
2022-10-16,HGST,44299,0
2022-10-14,HGST,44325,0
2022-10-10,HGST,44326,0
2022-10-11,HGST,44326,0
2022-10-12,HGST,44326,2
2022-10-08,HGST,44326,0
2022-10-09,HGST,44326,0
2022-10-05,HGST,44326,1
2022-10-07,HGST,44325,0
2022-10-13,HGST,44324,1
2022-10-06,HGST,44326,1
2022-10-01,HGST,44327,0
2022-10-02,HGST,44328,2
2022-10-04,HGST,44326,0
2022-10-03,HGST,44326,3
2022-09-30,HGST,44330,0
2022-09-29,HGST,44330,1
2022-09-28,HGST,44329,2
2022-09-27,HGST,44330,1
2022-09-26,HGST,44331,1
2022-09-23,HGST,44331,0
2022-09-25,HGST,44330,0
2022-09-21,HGST,44331,0
2022-09-20,HGST,44331,0
2022-09-19,HGST,44329,3
2022-09-24,HGST,44331,0
2022-09-17,HGST,44324,2
2022-09-18,HGST,44329,1
2022-09-15,HGST,44325,1
2022-09-16,HGST,44323,0
2022-09-22,HGST,44331,0
2022-09-14,HGST,44326,2
2022-09-11,HGST,44331,2
2022-08-31,HGST,44307,0
2022-09-02,HGST,44314,2
2022-09-10,HGST,44331,0
2022-09-13,HGST,44326,0
2022-09-09,HGST,44330,0
2022-09-12,HGST,44324,0
2022-09-01,HGST,44308,0
2022-08-26,HGST,44299,0
2022-08-25,HGST,44299,1
2022-08-20,HGST,44296,1
2022-08-21,HGST,44296,0
2022-08-19,HGST,44296,2
2022-08-22,HGST,44296,0
2022-08-23,HGST,44299,1
2022-08-24,HGST,44298,1
2022-08-18,HGST,44295,0
2022-08-17,HGST,44294,3
2022-08-16,HGST,44295,2
2022-09-07,HGST,44328,2
2022-09-06,HGST,44327,1
2022-09-04,HGST,44321,2
2022-09-05,HGST,44328,0
2022-09-03,HGST,44316,0
2022-08-15,HGST,44295,0
2022-09-08,HGST,44327,2
2022-08-29,HGST,44260,2
2022-08-14,HGST,44293,1
2022-08-28,HGST,44257,0
2022-08-27,HGST,44255,0
2022-08-30,HGST,44261,0
2022-08-13,HGST,44293,0
2022-08-12,HGST,44290,2
2022-08-07,HGST,44287,1
2022-08-11,HGST,44289,0
2022-08-08,HGST,44288,0
2022-08-10,HGST,44288,0
2022-08-09,HGST,44288,2
2022-08-06,HGST,44286,0
2022-08-03,HGST,44287,1
2022-08-05,HGST,44286,0
2022-07-29,HGST,44284,2
2022-07-30,HGST,44283,1
2022-07-28,HGST,44282,0
2022-07-25,HGST,44275,1
2022-07-24,HGST,44275,2
2022-08-04,HGST,44283,0
2022-07-31,HGST,44238,0
2022-08-02,HGST,44286,1
2022-07-27,HGST,44275,1
2022-08-01,HGST,44239,0
2022-07-26,HGST,44265,2
2022-07-23,HGST,44237,2
2022-07-22,HGST,44226,0
2022-07-21,HGST,44226,4
2022-07-17,HGST,44263,1
2022-07-16,HGST,44260,0
2022-07-10,HGST,44254,0
2022-07-09,HGST,44254,0
2022-07-08,HGST,44241,1
2022-07-14,HGST,44259,0
2022-07-11,HGST,44255,0
2022-07-13,HGST,44258,0
2022-07-03,HGST,44235,2
2022-07-18,HGST,44266,1
2022-07-06,HGST,44233,0
2022-07-15,HGST,44260,1
2022-07-04,HGST,44241,2
2022-07-19,HGST,44265,0
2022-07-07,HGST,44240,0
2022-07-05,HGST,44239,2
2022-06-30,HGST,44224,0
2022-07-01,HGST,44223,2
2022-07-02,HGST,44226,1
2022-06-27,HGST,44221,0
2022-07-20,HGST,44224,0
