date,brand,count,failures
2022-02-01,Toshiba,47773,1
2022-01-29,Toshiba,47773,1
2022-01-30,Toshiba,47774,1
2022-01-28,Toshiba,47774,1
2022-01-25,Toshiba,47774,3
2022-01-26,Toshiba,47771,1
2022-01-31,Toshiba,47773,0
2022-01-27,Toshiba,47772,1
2022-01-21,Toshiba,47771,1
2022-01-17,Toshiba,47771,2
2022-01-11,Toshiba,47772,1
2022-01-10,Toshiba,47771,0
2022-01-12,Toshiba,47769,1
2022-01-13,Toshiba,47769,4
2022-01-20,Toshiba,47770,3
2022-01-16,Toshiba,47770,2
2022-01-14,Toshiba,47767,0
2022-01-04,Toshiba,47770,0
2022-01-23,Toshiba,47771,2
2022-01-18,Toshiba,47767,3
2022-01-24,Toshiba,47773,1
2021-12-25,Toshiba,47776,0
2021-12-24,Toshiba,47777,1
2022-01-05,Toshiba,47772,1
2021-12-26,Toshiba,47776,1
2022-01-22,Toshiba,47771,1
2022-01-06,Toshiba,47741,3
2022-01-15,Toshiba,47769,0
2021-12-23,Toshiba,47774,1
2022-01-03,Toshiba,47769,1
2022-01-19,Toshiba,47771,2
2022-01-01,Toshiba,47772,1
2021-12-30,Toshiba,47775,0
2021-12-29,Toshiba,47756,2
2021-12-27,Toshiba,47775,0
2021-12-28,Toshiba,47776,0
2021-12-31,Toshiba,47775,2
2021-12-12,Toshiba,47775,4
2022-01-08,Toshiba,47742,0
2021-12-13,Toshiba,47774,1
2022-01-02,Toshiba,47771,0
2021-12-11,Toshiba,47776,1
2022-01-09,Toshiba,47772,0
2021-12-09,Toshiba,47777,2
2021-12-10,Toshiba,47750,1
2022-01-07,Toshiba,47681,0
2021-12-14,Toshiba,47775,0
2021-12-22,Toshiba,47774,6
2021-12-19,Toshiba,47774,0
2021-12-18,Toshiba,47775,2
2021-12-17,Toshiba,47776,2
2021-12-16,Toshiba,47776,3
2021-12-21,Toshiba,47775,3
2021-12-20,Toshiba,47775,2
2021-12-15,Toshiba,47779,4
2021-12-06,Toshiba,44177,1
2021-12-07,Toshiba,44179,0
2021-12-05,Toshiba,44177,0
2021-12-04,Toshiba,44175,0
2021-11-25,Toshiba,44180,2
2021-11-22,Toshiba,44180,2
2021-12-08,Toshiba,44179,2
2021-11-19,Toshiba,44175,2
2021-12-03,Toshiba,44175,0
2021-11-24,Toshiba,44181,1
2021-12-01,Toshiba,44179,3
2021-11-21,Toshiba,44176,1
2021-12-02,Toshiba,44178,3
2021-11-28,Toshiba,44120,1
2021-11-23,Toshiba,44179,2
2021-11-30,Toshiba,44180,2
2021-11-26,Toshiba,44169,2
2021-11-27,Toshiba,44118,3
2021-11-20,Toshiba,44172,0
2021-11-29,Toshiba,44121,1
2021-11-14,Toshiba,44173,2
2021-11-17,Toshiba,44173,1
2021-11-13,Toshiba,44174,0
2021-11-15,Toshiba,44171,1
2021-11-16,Toshiba,44172,1
2021-11-18,Toshiba,44174,1
2021-11-12,Toshiba,44115,2
2021-11-10,Toshiba,44117,3
2021-11-11,Toshiba,44115,2
2021-11-09,Toshiba,44117,0
2021-11-08,Toshiba,44116,0
2021-11-07,Toshiba,44114,4
2021-11-06,Toshiba,44112,2
2021-10-30,Toshiba,43800,0
2021-11-04,Toshiba,43802,2
2021-10-28,Toshiba,43802,2
2021-11-05,Toshiba,43802,0
2021-10-29,Toshiba,43802,3
2021-11-03,Toshiba,43780,1
2021-10-31,Toshiba,43743,2
2021-10-25,Toshiba,43746,2
2021-10-26,Toshiba,43744,3
2021-10-27,Toshiba,43742,1
2021-11-02,Toshiba,43741,2
2021-10-24,Toshiba,43746,0
2021-11-01,Toshiba,43621,1
2021-10-19,Toshiba,43743,3
2021-10-21,Toshiba,43744,0
2021-10-22,Toshiba,43746,2
2021-10-18,Toshiba,43742,0
2021-10-23,Toshiba,43746,0
2021-10-20,Toshiba,43744,0
2021-10-16,Toshiba,43743,1
2021-10-17,Toshiba,43742,1
2021-10-15,Toshiba,43688,1
2021-10-09,Toshiba,42549,2
2021-10-14,Toshiba,42518,0
2021-10-12,Toshiba,42548,4
2021-10-10,Toshiba,42547,1
2021-10-08,Toshiba,42489,2
2021-10-13,Toshiba,42547,1
2021-10-11,Toshiba,42548,1
2021-10-04,Toshiba,42428,1
2021-10-07,Toshiba,42428,1
2021-10-05,Toshiba,42427,2
2021-10-06,Toshiba,42426,0
2021-10-02,Toshiba,42426,2
2021-10-01,Toshiba,42430,4
2021-10-03,Toshiba,42428,0
2021-09-30,Toshiba,42429,0
2021-09-28,Toshiba,42430,1
2021-09-29,Toshiba,42429,0
2021-09-25,Toshiba,42433,0
2021-09-26,Toshiba,42433,4
2021-09-23,Toshiba,42372,3
2021-09-24,Toshiba,42372,0
2021-09-22,Toshiba,42434,3
2021-09-27,Toshiba,42428,0
2021-09-09,Toshiba,41064,1
2021-09-17,Toshiba,41176,3
2021-09-10,Toshiba,41064,6
2021-09-07,Toshiba,41002,3
2021-09-21,Toshiba,41172,0
2021-09-20,Toshiba,41172,2
2021-09-19,Toshiba,41173,1
2021-09-06,Toshiba,41003,1
2021-09-16,Toshiba,41120,6
2021-09-18,Toshiba,41173,2
2021-09-08,Toshiba,41004,2
2021-09-05,Toshiba,41003,0
2021-09-04,Toshiba,41002,1
2021-09-15,Toshiba,41061,2
2021-09-03,Toshiba,41002,0
2021-09-14,Toshiba,41059,1
2021-09-11,Toshiba,41032,3
2021-09-13,Toshiba,41000,1
2021-09-12,Toshiba,41033,0
2021-09-02,Toshiba,40881,2
2021-08-31,Toshiba,39741,3
2021-09-01,Toshiba,39740,0
2021-08-30,Toshiba,39742,1
2021-08-28,Toshiba,39742,2
2021-08-29,Toshiba,39743,1
2021-08-27,Toshiba,39741,1
2021-08-25,Toshiba,38539,1
2021-08-26,Toshiba,38541,2
2021-08-24,Toshiba,38539,2
2021-08-11,Toshiba,38427,1
2021-08-10,Toshiba,38427,0
2021-08-09,Toshiba,38426,2
2021-08-08,Toshiba,38427,2
2021-08-20,Toshiba,38541,0
2021-08-07,Toshiba,38425,1
2021-08-21,Toshiba,38539,0
2021-08-19,Toshiba,38480,1
2021-08-18,Toshiba,38483,4
2021-08-23,Toshiba,38538,3
2021-08-22,Toshiba,38540,1
2021-08-12,Toshiba,38423,6
2021-08-13,Toshiba,38422,1
2021-08-15,Toshiba,38423,0
